query,title,type,rating_place,reviews,address,open_state,place_id,lat_place,lng_place,category_place,place_title,lat_review,lng_review,rating_review,date,review_title,review_text,user_name,local_guide,likes,images,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,final_label,sent_neg,sent_neu,sent_pos,sent_compound,sent_label
store,Notting Hill Store,Convenience Store,2.5,13.0,"4 Pembridge Rd, London, W11 3HL",Open 24 hours,ChIJxR-e02MPdkgRjfybdvF9Uv8,51.5092684,-0.1969204,store,Notting Hill Store,51.5092684,-0.1969204,1.0,a year ago,,"Rude staff, worst shopping experience ever",CF LAW,True,0.0,,,,,,Tourist,0.64,0.36,0.0,-0.7964,negative
store,Notting Hill Store,Convenience Store,2.5,13.0,"4 Pembridge Rd, London, W11 3HL",Open 24 hours,ChIJxR-e02MPdkgRjfybdvF9Uv8,51.5092684,-0.1969204,store,Notting Hill Store,51.5092684,-0.1969204,1.0,a year ago,,"l'homme à la caisse était super méchant il m'a crié dessus parce que je ne savais pas qu'il y avait un minimum de carte de 1.99£. Il m'a dit que la prochaine fois il ne sera pas aussi ""gentil"" avec moi, mais honnêtement il etait tellement mauvais et malveillant que je n'y retournerai pas.",faustine mi,True,1.0,,,,,,Tourist,0.0,0.931,0.069,0.5994,positive
store,Notting Hill Store,Convenience Store,2.5,13.0,"4 Pembridge Rd, London, W11 3HL",Open 24 hours,ChIJxR-e02MPdkgRjfybdvF9Uv8,51.5092684,-0.1969204,store,Notting Hill Store,51.5092684,-0.1969204,4.0,a year ago,,"Jolis rues
Joli petit magasin
Nothing hill allée",Drea Mar,True,0.0,"['https://lh3.googleusercontent.com/geougc-cs/ABOP9puEZjoXp0FWUu0TA9IhWNGQ9M1Fv2hP8bngnqhjsxDzn4WA5GChoozW9i0ML8AyqI6_uQCSsUCLlliLY_uLuIkNvntyKtMVT5vt4ZywP0xdsjcJGvQzamHgDgMo94muZpvUKgS1', 'https://lh3.googleusercontent.com/geougc-cs/ABOP9puq9wu0VL-_uyXlK7c-C3cbcI60jVq76_USV7VeLGmX0IbJ4rNOuoX5lCs1WvWzAnHfggGXJHTjrvn6OIm1c87sIEIFQ4SFRiWHtS4KMBk_hePJ880uVfRnKIteC2P8Osm_ssDy', 'https://lh3.googleusercontent.com/geougc-cs/ABOP9ptTBrv_QHNGOxxnoYoIR6mdGRNb4cUgIQV99SODfL9Slkuj5Uy4wb2HGbP7j3hQhyBhNLvQvzfuVDxSOzX4RI591JCafwucTyPVxJs1QZjpUxE6Gi51-HKa3MXD30_36-saMVvqfw', 'https://lh3.googleusercontent.com/geougc-cs/ABOP9puzV7dKLw5zN05AffoSEwp6VOxSShxNOPUhnPbSgY5VwALvrx9nlI2zK1iWHh7EP1dTMFBEMEP32dhSyvbM47VnHI4OHgekqkVHR8hzq8fqerdwucdkjjgJq5LaokAT--B72QjU']",,,,,Tourist,0.0,1.0,0.0,0.0,neutral
store,Notting Hill Store,Convenience Store,2.5,13.0,"4 Pembridge Rd, London, W11 3HL",Open 24 hours,ChIJxR-e02MPdkgRjfybdvF9Uv8,51.5092684,-0.1969204,store,Notting Hill Store,51.5092684,-0.1969204,5.0,3 years ago,,Nos guardo las maletas en consigna a través de luggagge Hero y fue super amable. Muchas gracias!,Roberto San Martín,True,1.0,,,,,,Tourist,0.0,0.658,0.342,0.8313,positive
store,M&S Simply Food,Convenience Store,3.5,16.0,"W1D 5DX, London, Shaftesbury Ave",Open · Closes 12 am,ChIJyVIoLgAFdkgRmJbNJDuqtP8,51.5124636,-0.1310614,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,My local superstore,Convenience Store,3.9,24.0,"102 Spa Rd, London, SE16 3QT",Open · Closes 11 pm,ChIJcYFTQkADdkgRn4-PDWiNx8g,51.495748,-0.0720218,store,My local superstore,51.495748,-0.0720218,1.0,10 months ago,,2£ minimum card spend,Valentin Dobrota,True,0.0,,,,,,Tourist,0.0,1.0,0.0,0.0,neutral
store,Nisa Local,Convenience Store,3.9,126.0,"40-42 Craven Rd, London, W2 3QA",Open · Closes 12 am,ChIJVdL5IFMFdkgR-dypwPOKdaU,51.5136662,-0.1793969,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Goodge Street Food & Wine,Convenience Store,2.3,20.0,"49 Goodge St, London, W1T 1TE",Open · Closes 12 am,ChIJ9ZXhlu4bdkgRIwGpG2d6p4E,51.5191726,-0.1359948,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Costcutter,Convenience Store,2.8,40.0,"141-153 Drummond St, London, NW1 2PB",Open · Closes 11 pm,ChIJ1WhENCYbdkgRx9-eK6tNHP8,51.5266219,-0.1377194,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,The Chelsea General Store,Supermarket,2.8,49.0,"174 Pavilion Rd, London, SW1X 0AW",Open · Closes 10 pm,ChIJ3aePYsUFdkgReJhbBu5ph2A,51.4934479,-0.1589996,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Smart Market,Supermarket,3.9,32.0,"17 Shepherd St, London, W1J 7HX",Open · Closes 11 pm,ChIJnSOhMC8FdkgRTuuTV_cqdpA,51.5060196,-0.147515099999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,FUEL on the go,Convenience Store,2.1,31.0,"277 Oxford St, London, W1C 2DH",Open 24 hours,ChIJKQzXSgAbdkgRodMedQxJppM,51.5149883,-0.143350299999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Londis,Convenience Store,3.5,65.0,"5 Napier Rd, London, W14 8LQ",Open · Closes 10 pm,ChIJZ-ChwesPdkgRhC9esbl2w7M,51.4981067,-0.207190799999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Nisa Local,Convenience Store,3.1,38.0,"186-188 Caledonian Rd, Barnsbury Estate, London, N1 0SQ",Open · Closes 10:30 pm,ChIJseTTRRUbdkgRVBz9x8xrYSE,51.5361626,-0.116527499999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,5.0,4 months ago,,"Very reliable Yodel (cheaper than Evri) parcel drop off point. Friendly, professional and attentive staff.",H B,True,0.0,,,,,,Tourist,0.115,0.71,0.175,0.2732,positive
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,1.0,9 months ago,,"Listed as accepting dpd returns without printed label, but can't actually print. Guy at counter very unhelpful. He simply told me I need to go somewhere else, then resumed chatting with his friend on the phone.",Michelle Chua,True,0.0,,,,,,Tourist,0.0,0.848,0.152,0.7269,positive
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,5.0,4 months ago,,"Great store, very nice guys running it too.",samer zahr,True,0.0,,,,,,Tourist,0.0,0.455,0.545,0.8016,positive
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,1.0,2 years ago,,Was verbally assaulted for asking about the yodel label printer - as their website says they do print in-store but they actually do not.,cc.newsletter,True,1.0,,,,,,Tourist,0.087,0.913,0.0,-0.296,negative
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,4.0,Edited 3 years ago,,"Pick up my parcels from here & get a few shopping items, helpful & pleasant people.",Kim Mouzouros,,0.0,,,,,,Tourist,0.0,0.697,0.303,0.7269,positive
store,MS City Store,Shop,3.4,14.0,"London, EC1V 7JJ",Open · Closes 10 pm,ChIJZz5WuVsbdkgRyvNB3tGxhXE,51.5290628,-0.1018147,store,MS City Store,51.5290628,-0.1018147,3.0,10 months ago,,Good shop with good items but  took expensive,Najma Abdirahman,True,0.0,,,,,,Tourist,0.0,0.606,0.394,0.4404,positive
store,Costcutter,Convenience Store,2.9,20.0,"122 Denmark Hill, London, SE5 8RX",Open · Closes 11:30 pm,ChIJA7ztfIADdkgR9alvAWsb9B4,51.4704915,-0.0930609,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Soho Express mini mart,Convenience Store,4.7,14.0,"Poland St, London, W1F 8QR",Open · Closes 2 am,ChIJw_Y7BYAbdkgRMJl-S6xuVwo,51.5153424,-0.1374135,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Allday Minimarket London,Convenience Store,1.6,38.0,"43 Craven Rd, London, W2 3BX",Open · Closes 12 am,ChIJzTu3H1MFdkgRgEcPcILrQp8,51.5134271,-0.1793177,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Best-one,Supermarket,4.6,7.0,"94 Central St, London, EC1V 8AJ",Open · Closes 10 pm,ChIJ0-0GfgUbdkgR4msQHhOZWUs,51.5267551,-0.0964978,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Caledonian General Store,Convenience Store,4.1,16.0,"363 Caledonian Rd, London, N7 9DQ",Open · Closes 11 pm,ChIJI4T3LBMbdkgRn1Kt8TjuxKU,51.5433312,-0.1176536,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,The Convenience Store,Convenience Store,3.0,4.0,"42 Tavistock St, London, WC2E 7PB",Open · Closes 12 am,ChIJu1do9GUFdkgR0IBbv3Vrr_0,51.5122876,-0.119878,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Super Snax,Convenience Store,3.3,4.0,"37 Tottenham Ct Rd, London, W1T 1BY",Open 24 hours,ChIJQ9GtmUwbdkgR5SqPnlXIxjA,51.5185792,-0.1323946,store,Super Snax,51.5185792,-0.1323946,5.0,5 months ago,,"Very good convenience store in the city of London, all the essentials and very good service and open 24hrs!",Ali N,True,0.0,,,,,,Tourist,0.0,0.718,0.282,0.7703,positive
store,Super Snax,Convenience Store,3.3,4.0,"37 Tottenham Ct Rd, London, W1T 1BY",Open 24 hours,ChIJQ9GtmUwbdkgR5SqPnlXIxjA,51.5185792,-0.1323946,store,Super Snax,51.5185792,-0.1323946,5.0,5 months ago,,This shop has everything I need. Amazing service also,Josephine Mochia,True,0.0,,,,,,Tourist,0.0,0.678,0.322,0.5859,positive
store,Super Snax,Convenience Store,3.3,4.0,"37 Tottenham Ct Rd, London, W1T 1BY",Open 24 hours,ChIJQ9GtmUwbdkgR5SqPnlXIxjA,51.5185792,-0.1323946,store,Super Snax,51.5185792,-0.1323946,2.0,9 months ago,,Overpriced,Ryka Cumming,True,0.0,,,,,,Tourist,0.0,1.0,0.0,0.0,neutral
store,Nisa Local,Convenience Store,4.1,19.0,"272-278 St John St, London, EC1V 4PD",Closed · Opens 8 am Mon,ChIJ6SoZk1obdkgRUYnFHQlxHD4,51.5266227,-0.103825199999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Lycamobile Mini Mart Food & Wine,Supermarket,4.7,3.0,"London, E2 6QA",Open · Closes 11 pm,ChIJN0-w8sQcdkgRiNJi0wiLtUE,51.5294585,-0.0610058999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,DIESEL STORE LONDON CARNABY ST,Clothing Shop,3.3,103.0,"25 Carnaby St, Carnaby, London, W1F 7DE",Closed · Opens 10 am Mon,ChIJLe8gEdUEdkgRSYn4LHX3XHg,51.5133915,-0.138943999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Samsung Experience Store Oxford Street,Electronics Retail and Repair Shop,3.9,5551.0,"125 Oxford St, London, W1D 2HS",Closed · Opens 10 am Mon,ChIJ-y1CWysbdkgRZlH90TM781s,51.5158355,-0.135596499999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Oriental Fashion Store and feng shui gifts and crafts,Clothing Shop,3.8,45.0,"19 Newport Ct, London, WC2H 7JS",Closes soon · 9 pm · Opens 11 am Mon,ChIJ03seTNIEdkgRbORXiVuvkn0,51.5118644,-0.128998399999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,London Beatles Store,Souvenir Shop,4.2,843.0,"231-233 Baker St, London, NW1 6XE",Closed · Opens 10 am Mon,ChIJaRjMM88adkgR7avwAivNUtM,51.5236245,-0.158394999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Mace,Convenience Store,3.2,9.0,"118 Park Ln, London, W1K 7AG",Closed · Opens 9 am Mon,ChIJW3cNxTEFdkgR1GitcPuOZBM,51.5118977,-0.157334,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Dyson Store Oxford Street,Electronics Retail and Repair Shop,3.9,595.0,"447 Oxford St, London, W1C 2PR",Closed · Opens 10 am Mon,ChIJRTPHvDIFdkgRLOBMdkIKS0k,51.5137943,-0.1533263,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Soho Original Adult Store,Adult entertainment store,3.9,45.0,"12 Brewer St, London, W1F 0SF",Closes soon · 9 pm · Opens 9:30 am Mon,ChIJz8Mt_dIEdkgRf9kCmMUlewc,51.5124032,-0.1339959,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Zarathustra Store,Supermarket,4.5,11.0,"37 Richmond Way, London, W14 0AS",Open · Closes 11 pm,ChIJybCDCKQPdkgRoqeiCcSYMos,51.5014493,-0.2172593,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Q. Food & Wine,Convenience Store,2.1,8.0,"31 Queensway, London, W2 4QJ",Open · Closes 10 pm,ChIJ7ZvciFUFdkgRWPhgBLXLnpY,51.5112086,-0.1873727,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Wapping Mini Store,Convenience Store,4.4,38.0,"8 Garnet St, London, E1W 3QT",Open · Closes 10 pm,ChIJ4TLJGy8DdkgRm9eddrQjiG0,51.5066588,-0.0547224,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Quick Stop Super Store,Supermarket,3.6,30.0,"595 Wandsworth Rd, London, SW8 3JD",Open 24 hours,ChIJTVZXMasFdkgRd3Jwu7zrmoE,51.4693247,-0.141114799999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Belgravia Village Store,Convenience Store,4.5,19.0,"7 Eccleston St, London, SW1W 9LX",Open · Closes 10 pm,ChIJ5Y7aZkQFdkgR04ct3FJ0k8s,51.4943308,-0.147762199999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Corner Shop,Gourmet Grocery Shop,4.2,289.0,"7 Arundel St, Temple, London, WC2R 3DA",Closed · Opens 7 am Mon,ChIJS8KOSwAFdkgRtCKtf2Qa5_A,51.5113685,-0.113956,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Riverside General Store,Convenience Store,4.3,20.0,"1A Garnet St, London, E1W 3QT",Closed · Opens 6:30 am Mon,ChIJbYpx4y4DdkgRg0va_z_j0p0,51.5074186,-0.0548481,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Day 1,Convenience Store,4.6,14.0,"182 Wandsworth Rd, London, SW8 2LA",Open · Closes 11 pm,ChIJZVJOlfkEdkgRxFcUwAvFTPI,51.4765876,-0.1305148,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Moco Store London,Gift shop,5.0,9.0,"1 Marble Arch, London, W2 2UH",Closed · Opens 10 am Mon,ChIJsY7GEJcFdkgRN-9aMex-phQ,51.51346,-0.1592625,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Crouch End Post Office & UOE Store,Post Office,3.7,234.0,"Crouch End Post Office, 28-29 Topsfield Rd, London, N8 8QB",Closed · Opens 9 am Mon,ChIJ36XD18AbdkgRhAtUuyKj48M,51.5805554,-0.122825499999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Otet Store,Shoe Shop,4.6,14.0,"16 Woburn Pl, London, WC1H 0AF",Open 24 hours,ChIJveEW_KwbdkgRrdmq17kZJrQ,51.5232615,-0.1260317,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,B & Convenience store,Convenience Store,,,"London, N1 7AA",,ChIJGQ2Hn58cdkgRExtOkLl4Aes,51.5373105,-0.0912183,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,PAYLESS FOOD CONVENIENCE STORE,Convenience Store,,,"London, W10 6SH",,ChIJuZextiAQdkgR1j28UBmIDeA,51.5158183,-0.217080399999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,BEER + BURGER STORE,Hamburger restaurant,4.4,1694.0,"1 York Wy, London, N1C 4AS",Open · Closes 10:30 pm,ChIJWwIMpEkbdkgRYcYdid4PoJg,51.5358663,-0.122534999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,CHANEL,Clothing Shop,2.6,149.0,"First Floor, Harrods, 87-135 Brompton Rd, London SW1X 7XL",Closed · Opens 10 am Mon,ChIJw5lwrjgFdkgRx4n6WN3xfZQ,51.4992351,-0.162748199999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Ambala Euston,Confectionery store,4.1,686.0,"112-114 Drummond St, London, NW1 2HN",Closed · Opens 11 am Mon,ChIJ51fFQyYbdkgRC-ljmi0hA4k,51.5271699,-0.1368433,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Urban Vape Store,Vaporiser Shop,3.0,5.0,"Building 54287 | P B 6945, London, W1A 6US",Open 24 hours,ChIJ-aIO-rsbdkgR22Il0nZ7zDw,51.5172642,-0.1345283,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,London Car Store LTD,Vehicle Storage Facility,4.5,13.0,"Park W Pl, St George's Fields, London, W2 2QZ",Closed · Opens 9 am Mon,ChIJTffIgt0RdkgRUDtDkynmA20,51.5157476,-0.1649995,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Smeg London Flagship Store,Appliance Shop,3.9,118.0,"14 Regent St., London, SW1Y 4PH",Closed · Opens 9 am Mon,ChIJTQviadEEdkgRs1WUXtEgPFE,51.50873,-0.133607,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,JW Anderson London Soho,Clothing Shop,4.0,32.0,"2 Brewer St, London, W1F 0SA",Closed · Opens 11 am Mon,ChIJWyZ3Dn0FdkgR4xDKNyBxFJk,51.5126021,-0.1335414,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Brent Food Store,Supermarket,4.4,46.0,"20 Rockhall Rd, London, NW2 6DX",Open · Closes 11 pm,ChIJ83erO18QdkgRbbhXMT87N1E,51.5551001,-0.2167895,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,KB Home Store & Mobile Phone Repair & Vape Shop & Party Balloons & Hardwarw Shop & Key Cutting Stationery Shop,Asian Household Goods Shop,4.9,61.0,"26 Chapel Market, London, N1 9EZ",Closed · Opens 9 am Mon,ChIJLexc-kkbdkgR-8_tVkH9EOM,51.5335893,-0.1085912,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Harrys London - Flagship Store,Shoe Shop,4.4,8.0,"14 Motcomb St, London, SW1X 8LB",Closed · Opens 10:30 am Mon,ChIJzeztySYFdkgR2CWULb6Osho,51.499432,-0.156734999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Rainbow Corner Vape Store,Vaporiser Shop,4.6,29.0,"72 Brady St, London, E1 5DW",Open · Closes 11 pm,ChIJZamaqi0ddkgR2tsRsLRiMOY,51.5216867,-0.0594416,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Valentino,Boutique,4.0,44.0,"185-186 Sloane St, London, SW1X 9QG",Closed · Opens 10 am Mon,ChIJ56RUrT4FdkgRpzd9w3SGJyk,51.4998398,-0.1594971,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Jo Loves London Store,Perfume store,4.4,172.0,"42 Elizabeth St, London, SW1W 9NZ",Closed · Opens 10 am Mon,ChIJkdpP_RUFdkgRHSgCWaD9sWg,51.4937041,-0.1505812,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,CALLIGARIS FLAGSHIP STORE LONDON,Home Furniture Shop,4.5,38.0,"177-178 Tottenham Ct Rd, London, W1T 7NY",Closed · Opens 10 am Mon,ChIJLzzeLykbdkgRGXCUQ7MxY4Q,51.5222323,-0.135689299999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,O2 Store,Mobile Phone Shop,3.8,92.0,"452 Holloway Rd, London, N7 6QA",Closed · Opens 9:30 am Mon,ChIJDwyXD6AbdkgRGlrVp2jxq14,51.557741,-0.11895,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Leica Store London Harrods,Camera shop,4.8,47.0,"5th Floor, 87-135 Brompton Rd, London, SW1X 7XL",Closed · Opens 10 am Mon,ChIJ72C7Ki8FdkgRpvq0bCqLxrw,51.4992961,-0.162582199999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Kin Store London,Clothing Shop,2.6,11.0,"131 Brick Ln, London, E1 6SE",Closed · Opens 11 am Mon,ChIJP1vN4SMddkgRMY4PmRGBiH4,51.5237301,-0.0715692,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Cpap Store London,Medical supply store,4.6,93.0,"Unit B, 25 Curzon St, London, W1J 7TG",,ChIJq0DSrNjbTQsR4f6PMXG8YXo,51.5063544,-0.1497039,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Chelsea Health Store,Health food shop,4.4,26.0,"400 King's Rd, London, SW10 0LJ",Closed · Opens 10 am Mon,ChIJIUdPSWUFdkgRKbkKMQz8uKM,51.4836775,-0.1772273,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,self-portrait London Flagship Store,Ladies' Clothes Shop,3.4,85.0,"49 Albemarle St, London, W1S 4JR",Closed · Opens 10 am Mon,ChIJfdcv3ykFdkgR1jxJ8qzOpAk,51.5080542,-0.1411049,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Consigned Sealed Delivered (CSD) | Marylebone Lane Store,Consignment shop,3.8,297.0,"70-72 Marylebone Ln, London, W1U 2PQ",Closed · Opens 10 am Mon,ChIJRY0No5YbdkgRP8W7V-jXzz0,51.5165902,-0.1503821,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,LEGO Harrods,Toy Shop,3.8,174.0,"Harrods Fourth Floor, 87-135 Brompton Rd, London, SW1X 7XL",Closed · Opens 10 am Mon,ChIJw6MRNz8FdkgRPm6x14tyzVQ,51.4985795,-0.1626948,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Store160,Shop,,,"7 Bell Yard, London, WC2A 2JR",Open 24 hours,ChIJvV_3z9UFdkgRogW4pvlDLnA,51.5142155,-0.1117884,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Arc'teryx Piccadilly London Store,Outdoor clothing and equipment shop,4.3,414.0,"212 Piccadilly, London, W1J 9HL",Closed · Opens 10 am Mon,ChIJ06zOq9YEdkgRGN9eUskzGxw,51.5093525,-0.135388999999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Daily Paper London Flagship Store,Clothing Shop,4.3,32.0,"14-16 Great Pulteney St, London, W1F 9ND",Closed · Opens 11 am Mon,ChIJi9W3c2IFdkgRVrV-hMUAdV0,51.5125019,-0.1361251,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Ralph Lauren Flagship Store New Bond Street,Clothing Shop,4.4,878.0,"1 New Bond St, London, W1S 3RL",Closed · Opens 10 am Mon,ChIJp5v4sisFdkgR_nW2zAqIJZw,51.5097286,-0.1416014,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Nike Store King's Cross,Sporting Goods Shop,4.0,793.0,"Zone B, 2 Pancras Sq, London, N1C 4AG",Closed · Opens 10 am Mon,ChIJK2kwyz0bdkgRcFs0Y1eb9v8,51.5333126,-0.124985599999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,The LEGO Store - Turbine Hall,Toy Shop,4.5,173.0,"Turbine Hall A Circus, West Village, Nine Elms, London, SW11 8EZ",Closed · Opens 10 am Mon,ChIJ3_aFtFIFdkgR6H2mi_hZYSo,51.4816435,-0.1445251,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,Dash The Henge Store,Record Shop,4.9,69.0,"348 Camberwell New Rd, London, SE5 0RW",Closed · Opens 11 am Mon,ChIJvxac28YDdkgR8N8kWsw696g,51.4740506,-0.0935995,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,"Graff London, New Bond Street",Jewellery Store,4.7,44.0,"6-8 Bond St, London, W1S 3SJ",Closed · Opens 10:30 am Mon,ChIJ_wlKAyoFdkgRqBjKTQq8fbg,51.5099341,-0.141753699999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,One Scoop Store,Secondhand Shop,5.0,30.0,"101 Stoke Newington High St, London, N16 0PH",Closed · Opens 12 pm Wed,ChIJBx2-S94ddkgRszVp-fYQVb4,51.5599052,-0.0741993,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,LONGCHAMP,Leather Goods Shop,4.2,156.0,"28, New, Bond St, London W1S 2RJ",Closed · Opens 10 am Mon,ChIJkTL0TioFdkgRh70FOTm_WdI,51.5115386,-0.143487199999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
store,BOSS Shop,Clothing Shop,3.2,9.0,"109-125 Knightsbridge, London, SW1X 7RJ",Closed · Opens 10 am Mon,ChIJfaOudzkFdkgRi0hMzvGJmUo,51.5015131,-0.159734799999999,store,,,,,,,,,,,,,,,,Tourist,0.0,0.0,0.0,0.0,neutral
